contributors	truncated	text	in_reply_to_status_id	id	source	retweeted	coordinates	in_reply_to_screen_name	id_str	retweet_count	in_reply_to_user_id	favorited	geo	in_reply_to_user_id_str	possibly_sensitive	screen_name	created_at	in_reply_to_status_id_str	place
False	None	False	@sneakerpeet gewoon langs komen morgen, we kennen ze daar.  Is geen probleem.  Zeg maar dat ik het gezegd heb ;)	Fri Nov 13 21:40:25 +0000 2009	False	5690904734	None	787094	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5690904734	ekborra	peetsneekes	5691783503	None	0	None	5691783503	787094
False	None	False	RT @BreakingNews: NASA confirms water on the moon in historic discovery. Full story: http://news.bnonews.com/njxu	Fri Nov 13 17:43:48 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5685702855	None	0	None	5685702855	None
False	None	False	@sivavaid that's when we use proxies ... like 12vpn.com :)  Also works for bbc's iplayer	Fri Nov 13 16:46:07 +0000 2009	False	5684071515	None	20406724	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5684071515	ekborra	sivavaid	5684155680	None	0	None	5684155680	20406724
False	None	False	@lottebelice helemaal mee eens	Fri Nov 13 14:21:57 +0000 2009	False	5680400277	None	20756483	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5680400277	ekborra	lottebelice	5680434684	None	0	None	5680434684	20756483
False	None	False	@Zuurstof er is not een leuke sessie om 15.45: alternative search http://bit.ly/1URdpq	Fri Nov 13 14:15:59 +0000 2009	False	5680261752	None	16254100	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5680261752	ekborra	Zuurstof	5680297943	None	0	None	5680297943	16254100
False	None	False	new poolparty on it's way :) http://bit.ly/2rVDsi	Fri Nov 13 13:57:08 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5679868767	None	0	None	5679868767	None
False	None	False	@sabinesabine  bof.nl is proposing to make a website for a smart mob for viewing personal data.  (http://bit.ly/4FUpBe) #sotq	Fri Nov 13 13:50:10 +0000 2009	False	5679544332	None	26377024	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5679544332	ekborra	sabinesabine	5679717790	None	0	None	5679717790	26377024
False	None	False	According to van Hoboken, Google aligns itself too much with data retention discourse, storing personal data for governmental (ab-)use.	Fri Nov 13 13:38:23 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5679471398	None	0	None	5679471398	None
False	None	False	#sotq "I Love Alaska" http://bit.ly/164O9z	Fri Nov 13 13:10:37 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5678908567	None	0	None	5678908567	None
False	None	False	bookpresentation #sotq 'Deep Search, the Politics of Search beyond Google'  http://bit.ly/OFUR2	Fri Nov 13 12:43:02 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5678384762	None	0	None	5678384762	None
False	None	False	David Gugerli: important similarities between critical theory and development of databases.  #sotq	Fri Nov 13 11:37:55 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5677299880	None	0	None	5677299880	None
False	None	False	@lottebelice answering a question too	Fri Nov 13 10:08:48 +0000 2009	False	5675998727	None	20756483	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5675998727	ekborra	lottebelice	5676066211	None	0	None	5676066211	20756483
False	None	False	at #sotq http://bit.ly/4qedSG pres about #ipbrowser http://bit.ly/11uzZ4 and #misspellinggenerator http://bit.ly/28VhAV tomorrow	Fri Nov 13 09:15:56 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5675390114	None	0	None	5675390114	None
False	None	False	in Stockholm for conference talk to Web archivists by @esthr	Wed Nov 11 10:50:06 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5615795200	None	0	None	5615795200	None
False	None	False	RT @BoMVoL: Enjoying the experience of http://wearehunted.com	Thu Nov 05 11:27:35 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5447204150	None	0	None	5447204150	None
False	None	False	RT @pascalvanhecke: https://www.google.com/dashboard overview of all data you have stored in Google services. Excellent move! Via @googleos	Thu Nov 05 11:27:14 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5447199720	None	0	None	5447199720	None
False	None	False	RT @pascalvanhecke: Go visit GoogleMaps' ghost town Argleton http://j.mp/1Oa9ze before they delete it from their database http://j.mp/2K70fF	Wed Nov 04 16:53:06 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5424546995	None	0	None	5424546995	None
False	None	False	@maartenbouwhuis nol is een echte Jordaan klassieker, gotto have been there once ;)  Did you sing along?	Sun Nov 01 15:19:53 +0000 2009	False	5328423826	None	18969779	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5328423826	ekborra	maartenbouwhuis	5339152773	None	0	None	5339152773	18969779
False	None	False	@sabinesabine √ √	Sun Nov 01 11:38:20 +0000 2009	False	5335873854	None	26377024	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5335873854	ekborra	sabinesabine	5335893366	None	0	None	5335893366	26377024
False	None	False	@sabinesabine leuk!  Staat die review dan ook ergens online?	Sun Nov 01 11:27:55 +0000 2009	False	5335767021	None	26377024	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5335767021	ekborra	sabinesabine	5335780172	None	0	None	5335780172	26377024
False	None	False	Rank A Brand launched, a dutch start-up that aims to make brands more transparent and nature friendly http://bit.ly/2mykeM	Sat Oct 31 10:10:11 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5311034939	None	0	None	5311034939	None
False	None	False	rediscovered my favorite site of all time: modern living, by hoogerbrugge http://ml.hoogerbrugge.com/	Thu Oct 29 21:49:00 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5270172947	None	0	None	5270172947	None
False	None	False	vocoder lol http://bit.ly/1eAJaw	Thu Oct 29 18:56:51 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5266199754	None	0	None	5266199754	None
False	None	False	@maartenbouwhuis  http://www.stopdetelefoongids.nl/ ;)	Thu Oct 29 18:55:02 +0000 2009	False	5265825782	None	18969779	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5265825782	ekborra	maartenbouwhuis	5266157051	None	0	None	5266157051	18969779
False	None	False	congrats bauke #npomash looking forward to see it on the frontpage :)	Thu Oct 29 17:59:20 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5264879409	None	0	None	5264879409	None
False	None	False	RT @PanMan: Briliant: Hey Jude flowchart :) - http://moby.to/yqfq9v	Thu Oct 29 17:04:22 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5263601912	None	0	None	5263601912	None
False	None	False	#npomash 5e pres, uitzending gemashed is geniaal: ar voor filmpjes, user added comments, extra info, ... :)	Thu Oct 29 16:39:37 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5263008615	None	0	None	5263008615	None
False	None	False	@tieleman dank!  Is superleuk :) #npomash	Thu Oct 29 16:34:10 +0000 2009	False	5262854089	None	12291622	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5262854089	ekborra	tieleman	5262877619	None	0	None	5262877619	12291622
False	None	False	3e pres is een winner :) #npomash	Thu Oct 29 16:31:34 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5262814596	None	0	None	5262814596	None
False	None	False	@Mennomail http://www.omroep.nl/mashdag/	Thu Oct 29 16:06:16 +0000 2009	False	5262177977	None	11107002	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5262177977	ekborra	Mennomail	5262202360	None	0	None	5262202360	11107002
False	None	False	't is 5u en er is nog geen #npomash stream ...	Thu Oct 29 16:01:03 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5262074669	None	0	None	5262074669	None
False	None	False	@laurux laat ze allemaal meeschrijven aan http://www.co-ment.net/text/1793/	Thu Oct 29 11:25:10 +0000 2009	False	5256361104	None	6437212	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5256361104	ekborra	laurux	5256372479	None	0	None	5256372479	6437212
False	None	False	@PanMan wij hebben er een ontwikkeld maar die is helaas nog niet publiek.  Probeer Maarten Marx eens.	Thu Oct 29 09:57:00 +0000 2009	False	5255152788	None	5468472	web	5255152788	ekborra	PanMan	5255233083	None	0	None	5255233083	5468472
False	None	False	@laurux  Hoe bedoel je gratis?  Google biedt zijn diensten helemaal niet gratis aan, ze leggen persoonlijke profielen van iedereen aan ...	Thu Oct 29 09:47:47 +0000 2009	False	None	None	6437212	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	laurux	5255130883	None	0	None	5255130883	6437212
False	None	False	@silvertje wow, alleen voor die pleister zou ik al een griepprik gaan halen!	Thu Oct 29 09:44:22 +0000 2009	False	None	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	silvertje	5255092573	None	0	None	5255092573	8273852
False	None	False	balen dat ik er niet bij kan zijn @ #npomash	Thu Oct 29 09:43:25 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5255081995	None	0	None	5255081995	None
False	None	False	@maartenbouwhuis keep us posted :)	Thu Oct 29 09:12:00 +0000 2009	False	5254723681	None	18969779	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5254723681	ekborra	maartenbouwhuis	5254733518	None	0	None	5254733518	18969779
False	None	False	@ivarvermeulen waar krijg je die username en pass?	Thu Oct 29 09:10:59 +0000 2009	False	5254692440	None	15286078	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5254692440	ekborra	ivarvermeulen	5254722331	None	0	None	5254722331	15286078
False	None	False	Hoe krijg je een login voor zelda.omroep.nl #npomash	Thu Oct 29 08:46:36 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5254460820	None	0	None	5254460820	None
False	None	False	Kan iemand ff een proxy maken naar de 192.x link voor de zieken thuis ;) #npomash	Thu Oct 29 08:44:48 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5254440310	None	0	None	5254440310	None
False	None	False	Unfortunately a severe cold keeps me from going to #npomash  Can't mash viruses or bacteria	Thu Oct 29 08:16:57 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5254138845	None	0	None	5254138845	None
False	None	False	@silvertje aaaah, the nostalgia!	Wed Oct 28 19:21:12 +0000 2009	False	5237955128	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5237955128	ekborra	silvertje	5238119149	None	0	None	5238119149	8273852
False	None	False	RT @ontzettend: To follow or not to follow  http://twitpic.com/n8oy3	Wed Oct 28 09:33:31 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5226308860	None	0	None	5226308860	None
False	None	False	@Zuurstof j hebt helemaal gelijk 2 jr geleden een hobby project, kan nu alleen draaiend houden tenzij je een bak geld vind voor tapemixer :)	Tue Oct 27 15:45:24 +0000 2009	False	5182152288	None	16254100	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5182152288	ekborra	Zuurstof	5203446267	None	0	None	5203446267	16254100
False	None	False	@esthr @silvertje, through @PanMan: Papers aren't exactly doing great: Nice viz: http://tr.im/De6m	Tue Oct 27 14:58:44 +0000 2009	False	None	None	8104332	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	esthr	5202320028	None	0	None	5202320028	8104332
False	None	False	@esthr @silvertje, through @PanMan: Papers aren't exactly doing great: Nice viz: http://tr.im/De6m	Tue Oct 27 14:58:44 +0000 2009	False	None	None	8104332	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	esthr	5202320028	None	0	None	5202320028	8104332
False	None	False	@silvertje daar heb ik ook is een werkgroep aan recidivisten gegeven :)  Succes!	Tue Oct 27 11:03:18 +0000 2009	False	5197631816	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5197631816	ekborra	silvertje	5197976869	None	0	None	5197976869	8273852
False	None	False	@Zuurstof wat voor verbeteringen zou je willen zien aan tapemixer?  Kleine icoontjes als dropdown menu al gezien?	Mon Oct 26 20:10:42 +0000 2009	False	None	None	16254100	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	Zuurstof	5181553073	None	0	None	5181553073	16254100
False	None	False	@Wijngaart zie http://bit.ly/2qG8pi :)	Mon Oct 26 13:55:34 +0000 2009	False	5171935752	None	16343817	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5171935752	ekborra	Wijngaart	5173250578	None	0	None	5173250578	16343817
False	None	False	RIP geocities	Mon Oct 26 12:48:16 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5171964782	None	0	None	5171964782	None
False	None	False	i just fixed #tapemixer to display videos again http://tapemixer.com	Mon Oct 26 11:40:17 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5170890764	None	0	None	5170890764	None
False	None	False	@Wijngaart wrm de ontwikkelaars vd mashdag dan niet verder laten ontwikkelen met de api, als beta-testers?	Mon Oct 26 11:23:27 +0000 2009	False	5170598444	None	16343817	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5170598444	ekborra	Wijngaart	5170654650	None	0	None	5170654650	16343817
False	None	False	@Wijngaart @bomvol wrm mogen we alleen tijdens #npoxmash gebruik maken vd api? wrm werken aan iets wat daarna niet meer bruikbaar is?	Mon Oct 26 10:44:00 +0000 2009	False	None	None	16343817	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	Wijngaart	5170144760	None	0	None	5170144760	16343817
False	None	False	@Wijngaart  @bomvol wrm mogen we alleen tijdens #npo #mashdag gebruik maken vd api?  wrm werken aan iets wat daarna niet meer bruikbaar is?	Mon Oct 26 10:37:01 +0000 2009	False	None	None	16343817	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	Wijngaart	5170061085	None	0	None	5170061085	16343817
False	None	False	in Venice on final #macospol meeting. Saw original Vitruvian man earlier. Going 2 secret painting which can only b unlocked by latour soon	Fri Oct 23 13:02:26 +0000 2009	False	None	None	None	web	None	ekborra	None	5095993234	None	0	None	5095993234	None
False	None	False	RT @gmchar: @esthr in case you're still wondering: yes, the i#ssuecrawler honours HTTP redirects	Thu Oct 22 15:23:50 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5071567981	None	0	None	5071567981	None
False	None	False	@silvertje lol, but true	Thu Oct 22 13:01:03 +0000 2009	False	5068487950	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5068487950	ekborra	silvertje	5068514951	None	0	None	5068514951	8273852
False	None	False	in Venice, #dmi just launched #mappingcontroversies.net http://bit.ly/2yUMTH for #macospol	Thu Oct 22 10:46:15 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5066448627	None	0	None	5066448627	None
False	None	False	@silvertje hopen dat #uvaic #fail er eindelijk eens achter komt dat wireless op je eigen laptop voor hun ook makkelijker is ;)	Thu Oct 15 08:55:17 +0000 2009	False	4884669608	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	4884669608	ekborra	silvertje	4884702147	None	0	None	4884702147	8273852
False	None	False	RT @bitsoffreedom: Persbericht Bits of Freedom 14 oktober 2009: "Buma komt terug op gedane toezeggingen", http://bit.ly/KeyVt	Thu Oct 15 08:15:52 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	4884284882	None	0	None	4884284882	None
False	None	False	bbc4's "electric dreams" and "it's just a theory" are great!	Thu Oct 15 08:14:51 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	4884273516	None	0	None	4884273516	None
False	None	False	RT @sabinesabine: wondering if friending-farms are active on Facebook	Wed Oct 14 21:26:36 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	4872129840	None	0	None	4872129840	None
False	None	False	RT @novemberborn: Firefox 3.6 can read your accelerometer. Mario Kart in Firefox! http://bit.ly/Fygup (via @nonken http://bit.ly/aFETa)	Wed Oct 14 20:30:40 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	4870925925	None	0	None	4870925925	None
